I0,I1,I2,I3,I4,I5
0.479946,-0.087533,3.743591,73.261261,0.920635,1.000000
0.478146,-0.084465,3.787544,43.952938,0.920635,1.000000
0.476346,-0.081301,3.860806,73.261261,0.930403,1.000000
0.474546,-0.078137,3.890110,29.304502,0.925519,1.000000
0.472746,-0.075069,3.919415,29.304502,0.930403,1.000000
0.470946,-0.071905,3.948719,29.304502,0.920635,1.000000
0.469146,-0.068741,3.992676,43.956753,0.925519,1.000000
0.467346,-0.065673,4.065933,73.257446,0.920635,1.000000
0.465546,-0.062510,4.095238,29.304502,0.930403,1.000000
0.463746,-0.059346,4.139194,43.956753,0.925519,1.000000
0.461946,-0.056182,4.183151,43.956753,0.915751,1.000000
0.460146,-0.053114,4.227108,43.956753,0.915751,1.000000
0.458346,-0.049950,4.285713,58.605190,0.905983,1.000000
0.456546,-0.046786,4.358974,73.261261,0.920635,1.000000
0.454746,-0.043718,4.402931,43.956753,0.915751,1.000000
0.452946,-0.040554,4.461540,58.609005,0.905983,1.000000
0.451146,-0.037391,4.520145,58.605190,0.910867,1.000000
0.449346,-0.034323,4.534798,14.652251,0.915751,1.000000
0.447546,-0.031159,4.593407,58.609005,0.920635,1.000000
0.445746,-0.027995,4.666668,73.261261,0.925519,1.000000
0.443946,-0.024927,4.681320,14.652251,0.915751,1.000000
0.442146,-0.020804,4.710621,29.300688,0.920635,1.000000
0.440346,-0.016682,4.754578,43.956753,0.925519,1.000000
0.438546,-0.008533,4.813187,58.609005,0.905983,1.000000
0.436746,-0.008533,4.886448,73.261261,0.905983,1.000000
0.434946,-0.000383,4.945053,58.605190,0.905983,1.000000
0.433146,0.003547,5.003662,58.609005,0.905983,1.000000
0.431346,0.007670,5.062271,58.609005,0.910867,1.000000
0.429546,0.007670,5.135532,73.261261,0.915751,1.000000
0.427746,0.011697,5.179485,43.952938,0.915751,1.000000
0.425946,0.019942,5.208790,29.304502,0.915751,1.000000
0.424146,0.023969,5.252747,43.956753,0.930403,1.000000
0.422346,0.028091,5.282051,29.304502,0.925519,1.000000
0.420546,0.032118,5.340660,58.609005,0.920635,1.000000
0.418746,0.036240,5.384617,43.956753,0.915751,1.000000
0.416946,0.040363,5.457874,73.257446,0.925519,1.000000
0.415146,0.044390,5.472527,14.652251,0.920635,1.000000
0.413346,0.048512,5.501831,29.304502,0.915751,1.000000
0.411546,0.052635,5.589745,87.913506,0.910867,1.000000
0.409746,0.056662,5.648350,58.605190,0.930403,1.000000
0.407946,0.061743,5.663002,14.652251,0.935287,1.000000
0.406146,0.066824,5.663002,0.000000,0.935287,1.000000
0.404346,0.071905,5.721611,58.609005,0.935287,1.000000
0.402546,0.076987,5.750916,29.304502,0.935287,1.000000
0.400746,0.082068,5.794872,43.956753,0.935287,1.000000
0.398946,0.087149,5.838829,43.956753,0.935287,1.000000
0.397146,0.092231,5.882782,43.952938,0.940171,1.000000
0.395346,0.097312,5.926739,43.956753,0.925519,1.000000
0.393546,0.102489,5.956043,29.304502,0.920635,1.000000
0.391746,0.107571,5.970695,14.652251,0.935287,1.000000
0.389946,0.112652,6.000000,29.304502,0.954823,1.000000
0.388146,0.117733,6.029305,29.304502,0.954823,1.000000
0.386346,0.122814,6.058609,29.304502,0.949939,1.000000
0.384546,0.127896,6.058609,0.000000,0.945055,1.000000
0.382746,0.132977,6.087914,29.304502,0.945055,0.998730
0.380946,0.138058,6.117218,29.304502,0.945055,0.971205
0.379146,0.143140,6.190475,73.257446,0.945055,0.943679
0.377346,0.148221,6.190475,0.000000,0.945055,0.916154
0.375546,0.153302,6.249084,58.609005,0.935287,0.888629
0.373746,0.158384,6.293041,43.956753,0.915751,0.861104
0.371946,0.164328,6.293041,0.000000,0.915751,0.830084
0.370146,0.170272,6.336998,43.956753,0.896214,0.799107
0.368345,0.176120,6.351650,14.652251,0.886447,0.768518
0.366545,0.182064,6.366299,14.648437,0.876678,0.737537
0.364745,0.188009,6.410255,43.956753,0.862027,0.706560
0.362945,0.193953,6.410255,0.000000,0.862027,0.675584
0.361145,0.199897,6.468864,58.609005,0.803419,0.644607
0.359345,0.205841,6.498169,29.304502,0.778998,0.613630
0.357545,0.211785,6.498169,0.000000,0.778998,0.582653
0.355745,0.217634,6.542126,43.956753,0.720390,0.552065
0.353945,0.223578,6.556778,14.652251,0.705739,0.521084
0.352145,0.229522,6.556778,0.000000,0.705739,0.490107
0.350345,0.235466,6.571430,14.652251,0.671551,0.459130
0.348545,0.241410,6.586082,14.652251,0.642246,0.428153
0.346745,0.247355,6.586082,0.000000,0.622710,0.397177
0.344945,0.253299,6.571430,-14.652251,0.588523,0.366200
0.343145,0.259243,6.571430,0.000000,0.588523,0.335223
0.341345,0.265091,6.615383,43.952938,0.554335,0.304635
0.339545,0.271035,6.600731,-14.652251,0.500610,0.273653
0.337745,0.276980,6.600731,0.000000,0.500610,0.242676
0.335945,0.283595,6.615383,14.652251,0.481074,0.208982
0.334145,0.290114,6.688644,73.261261,0.446886,0.175709
0.332345,0.296730,6.717949,29.304502,0.422466,0.142043
0.330545,0.303249,6.703297,-14.652251,0.383394,0.108770
0.328745,0.309864,6.703297,0.000000,0.383394,0.075104
0.326945,0.316384,6.688644,-14.652251,0.354091,0.041831
0.325145,0.322999,6.659340,-29.304502,0.315019,0.008165
0.323345,0.329518,6.644688,-14.652251,0.275947,-0.025108
0.321545,0.336134,6.586082,-58.605190,0.251526,-0.058774
0.319745,0.342749,6.586082,0.000000,0.241758,-0.092435
0.317945,0.349268,6.542126,-43.956753,0.212454,-0.125708
0.316145,0.355884,6.512821,-29.304502,0.188034,-0.159374
0.314345,0.362403,6.483517,-29.304502,0.168498,-0.192647
0.312545,0.369018,6.483517,0.000000,0.144078,-0.226313
0.310745,0.375538,6.395603,-87.913506,0.085470,-0.259585
0.308945,0.382153,6.395603,0.000000,0.085470,-0.293251
0.307145,0.388673,6.366299,-29.304502,0.070818,-0.326524
0.305345,0.395288,6.322346,-43.952938,0.026862,-0.360190
0.303545,0.401903,6.322346,0.000000,0.026862,-0.393852
0.301745,0.408422,6.249084,-73.261261,0.002442,-0.427124
0.299945,0.415134,6.175823,-73.261261,-0.046398,-0.461179
0.298145,0.421749,6.175823,0.000000,-0.046398,-0.494835
0.296345,0.428364,6.161171,-14.652251,-0.065934,-0.528496
0.294545,0.435075,6.102566,-58.605190,-0.085470,-0.562546
0.292745,0.441691,6.058609,-43.956753,-0.129426,-0.596202
0.290945,0.448402,6.000000,-58.609005,-0.163614,-0.630252
0.289145,0.455017,5.941391,-58.609005,-0.178267,-0.663908
0.287345,0.461728,5.853481,-87.909691,-0.202686,-0.697958
0.285545,0.468344,5.750916,-102.565758,-0.256411,-0.731614
0.283745,0.475055,5.663002,-87.913506,-0.290598,-0.765663
0.281945,0.481670,5.589745,-73.257446,-0.319902,-0.799320
0.280145,0.488381,5.516483,-73.261261,-0.358974,-0.833369
0.278345,0.494997,5.443222,-73.261261,-0.402930,-0.867026
0.276545,0.501708,5.340660,-102.561943,-0.437119,-0.901075
0.274745,0.508323,5.252747,-87.913506,-0.481074,-0.934731
0.272945,0.515034,5.179485,-73.261261,-0.525030,-0.968781
0.271145,0.521649,5.120880,-58.605190,-0.549451,-1.000000
0.269345,0.528361,5.032967,-87.913506,-0.598290,-1.000000
0.267545,0.534976,4.959705,-73.261261,-0.637362,-1.000000
0.265745,0.541687,4.871796,-87.909691,-0.666667,-1.000000
0.263945,0.547535,4.813187,-58.609005,-0.710623,-1.000000
0.262145,0.553480,4.754578,-58.609005,-0.730159,-1.000000
0.260345,0.559424,4.666668,-87.909691,-0.759462,-1.000000
0.258545,0.565272,4.593407,-73.261261,-0.774115,-1.000000
0.256745,0.571216,4.520145,-73.261261,-0.783883,-1.000000
0.254945,0.577160,4.417583,-102.561943,-0.798534,-1.000000
0.253145,0.583105,4.315018,-102.565758,-0.808303,-1.000000
0.251345,0.588953,4.241756,-73.261261,-0.827839,-1.000000
0.249545,0.594897,4.197803,-43.952938,-0.832723,-1.000000
0.247745,0.600841,4.124542,-73.261261,-0.852259,-1.000000
0.245945,0.606690,4.036629,-87.913506,-0.852259,-1.000000
0.244145,0.612634,3.934067,-102.561943,-0.866911,-1.000000
0.242345,0.618578,3.860806,-73.261261,-0.866911,-1.000000
0.240545,0.624426,3.787544,-73.261261,-0.881563,-1.000000
0.238745,0.630370,3.728939,-58.605190,-0.881563,-1.000000
0.236945,0.636315,3.611721,-117.218010,-0.876678,-1.000000
0.235146,0.642163,3.611721,0.000000,-0.876678,-1.000000
0.233346,0.648107,3.523811,-87.909691,-0.871795,-1.000000
0.231546,0.654051,3.333332,-190.479263,-0.866911,-1.000000
0.229746,0.659899,3.333332,0.000000,-0.866911,-1.000000
0.227946,0.664214,3.186813,-146.518707,-0.876678,-1.000000
0.226146,0.668528,3.186813,0.000000,-0.876678,-1.000000
0.224346,0.672747,3.113552,-73.261261,-0.876678,-1.000000
0.222546,0.677061,2.981686,-131.866455,-0.876678,-1.000000
0.220746,0.681375,2.981686,0.000000,-0.876678,-1.000000
0.218946,0.685594,2.879120,-102.565758,-0.871795,-1.000000
0.217146,0.689908,2.776558,-102.561943,-0.876678,-1.000000
0.215346,0.694126,2.688644,-87.913506,-0.866911,-1.000000
0.213546,0.698441,2.615383,-73.261261,-0.866911,-1.000000
0.211746,0.702755,2.542126,-73.257446,-0.876678,-1.000000
0.209946,0.706973,2.483517,-58.609005,-0.876678,-1.000000
0.208146,0.711288,2.395603,-87.913506,-0.876678,-1.000000
0.206346,0.715506,2.336998,-58.605190,-0.886447,-1.000000
0.204546,0.719821,2.263737,-73.261261,-0.886447,-1.000000
0.202746,0.724039,2.087914,-175.823196,-0.876678,-1.000000
0.200946,0.728353,2.087914,0.000000,-0.876678,-1.000000
0.199146,0.732572,2.000000,-87.913506,-0.876678,-1.000000
0.197346,0.736886,1.809525,-190.475449,-0.862027,-1.000000
0.195546,0.741105,1.809525,0.000000,-0.862027,-1.000000
0.193746,0.745419,1.648352,-161.172852,-0.862027,-1.000000
0.191946,0.748007,1.545788,-102.563850,-0.866911,-1.000000
0.190146,0.750692,1.545788,0.000000,-0.866911,-1.000000
0.188346,0.753281,1.369963,-175.825104,-0.866911,-1.000000
0.186546,0.755965,1.369963,0.000000,-0.866911,-1.000000
0.184746,0.758554,1.282051,-87.911598,-0.862027,-1.000000
0.182946,0.761238,1.076923,-205.127701,-0.857142,-1.000000
0.181146,0.763923,1.076923,0.000000,-0.857142,-1.000000
0.179346,0.766511,0.930403,-146.520615,-0.862027,-1.000000
0.177546,0.769196,0.827839,-102.563850,-0.866911,-1.000000
0.175746,0.771784,0.827839,0.000000,-0.866911,-1.000000
0.173946,0.774469,0.695971,-131.868362,-0.871795,-1.000000
0.172146,0.777057,0.695971,0.000000,-0.871795,-1.000000
0.170346,0.779742,0.520147,-175.823196,-0.866911,-1.000000
0.168546,0.782426,0.402931,-117.216103,-0.866911,-1.000000
0.166746,0.785015,0.402931,0.000000,-0.866911,-1.000000
0.164946,0.787699,0.212454,-190.477356,-0.871795,-1.000000
0.163146,0.790288,0.153847,-58.607098,-0.881563,-1.000000
0.161346,0.792972,0.095238,-58.609005,-0.886447,-1.000000
0.159546,0.795561,0.021978,-73.259354,-0.896214,-1.000000
0.157746,0.798245,-0.036631,-58.609005,-0.901099,-1.000000
0.155947,0.799204,-0.036631,0.000000,-0.901099,-1.000000
0.154147,0.800163,-0.153847,-117.216103,-0.901099,-1.000000
0.152347,0.801122,-0.212454,-58.607098,-0.901099,-1.000000
0.150547,0.802080,-0.227106,-14.652251,-0.896214,-1.000000
0.148747,0.803039,-0.315018,-87.911598,-0.891331,-1.000000
0.146947,0.803998,-0.402931,-87.913506,-0.886447,-1.000000
0.145147,0.805052,-0.505495,-102.563850,-0.881563,-1.000000
0.143347,0.806011,-0.534798,-29.302595,-0.881563,-1.000000
0.141547,0.806970,-0.637363,-102.565758,-0.886447,-1.000000
0.139747,0.807929,-0.666666,-29.302595,-0.896214,-1.000000
0.137947,0.808887,-0.739927,-73.261261,-0.905983,-1.000000
0.136147,0.809846,-0.813187,-73.259354,-0.915751,-1.000000
0.134347,0.810901,-0.827839,-14.652251,-0.925519,-1.000000
0.132547,0.811859,-0.901098,-73.259354,-0.925519,-1.000000
0.130747,0.812818,-0.930403,-29.304502,-0.920635,-1.000000
0.128947,0.813777,-0.989012,-58.609005,-0.910867,-1.000000
0.127147,0.814736,-1.062271,-73.259354,-0.910867,-1.000000
0.125347,0.815694,-1.062271,0.000000,-0.910867,-1.000000
0.123547,0.816749,-1.208792,-146.520615,-0.905983,-1.000000
0.121747,0.817708,-1.296703,-87.911598,-0.905983,-1.000000
0.119947,0.817133,-1.355310,-58.607098,-0.905983,-1.000000
0.118147,0.816653,-1.384615,-29.304502,-0.905983,-1.000000
0.116347,0.816078,-1.457876,-73.261261,-0.905983,-1.000000
0.114547,0.815599,-1.516483,-58.607098,-0.905983,-1.000000
0.112747,0.814448,-1.560440,-43.956753,-0.910867,-1.000000
0.110947,0.813969,-1.604395,-43.954845,-0.915751,-1.000000
0.109147,0.813393,-1.648352,-43.956753,-0.925519,-1.000000
0.107347,0.812914,-1.706959,-58.607098,-0.925519,-1.000000
0.105547,0.812914,-1.736263,-29.304502,-0.930403,-1.000000
0.103747,0.812339,-1.794872,-58.609005,-0.930403,-1.000000
0.101947,0.811284,-1.838827,-43.954845,-0.930403,-1.000000
0.100147,0.810805,-1.882784,-43.956753,-0.925519,-1.000000
0.098347,0.810230,-1.941391,-58.607098,-0.920635,-1.000000
0.096547,0.809750,-2.000000,-58.609005,-0.920635,-1.000000
0.094747,0.809175,-2.058609,-58.609005,-0.920635,-1.000000
0.092947,0.808696,-2.131868,-73.259354,-0.915751,-1.000000
0.091147,0.808120,-2.175825,-43.956753,-0.920635,-1.000000
0.089347,0.807641,-2.234432,-58.607098,-0.920635,-1.000000
0.087547,0.807066,-2.293041,-58.609005,-0.915751,-1.000000
0.085747,0.805436,-2.351648,-58.607098,-0.905983,-1.000000
0.083947,0.803710,-2.410257,-58.609005,-0.901099,-1.000000
0.082147,0.802080,-2.498169,-87.911598,-0.896214,-1.000000
0.080347,0.800450,-2.571428,-73.259354,-0.901099,-1.000000
0.078547,0.798725,-2.615385,-43.956753,-0.905983,-1.000000
0.076748,0.797095,-2.673992,-58.607098,-0.910867,-1.000000
0.074948,0.795369,-2.717949,-43.956753,-0.925519,-1.000000
0.073148,0.793739,-2.747253,-29.304502,-0.930403,-1.000000
0.071348,0.792109,-2.761906,-14.652251,-0.925519,-1.000000
0.069548,0.790384,-2.805861,-43.954845,-0.915751,-1.000000
0.067748,0.788754,-2.879122,-73.261261,-0.905983,-1.000000
0.065948,0.787028,-2.967033,-87.911598,-0.905983,-1.000000
0.064148,0.785398,-3.025640,-58.607098,-0.905983,-1.000000
0.062348,0.783673,-3.098902,-73.261261,-0.915751,-1.000000
0.060548,0.782043,-3.157509,-58.607098,-0.925519,-1.000000
0.058748,0.780413,-3.172161,-14.652251,-0.925519,-1.000000
0.056948,0.778687,-3.230770,-58.609005,-0.920635,-1.000000
0.055148,0.777057,-3.274725,-43.954845,-0.910867,-1.000000
0.053348,0.775332,-3.333334,-58.609005,-0.910867,-1.000000
0.051548,0.773702,-3.406593,-73.259354,-0.901099,-1.000000
0.049748,0.770921,-3.479853,-73.259354,-0.905983,-1.000000
0.047948,0.768141,-3.538462,-58.609005,-0.905983,-1.000000
0.046148,0.765456,-3.582418,-43.956753,-0.915751,-1.000000
0.044348,0.762676,-3.611721,-29.302595,-0.910867,-1.000000
0.042548,0.759896,-3.670330,-58.609005,-0.915751,-1.000000
0.040748,0.757115,-3.714285,-43.954845,-0.910867,-1.000000
0.038948,0.754431,-3.758242,-43.956753,-0.915751,-1.000000
0.037148,0.751651,-3.816851,-58.609005,-0.910867,-1.000000
0.035348,0.748870,-3.875458,-58.607098,-0.910867,-1.000000
0.033548,0.746090,-3.919415,-43.956753,-0.905983,-1.000000
0.031748,0.743406,-3.963369,-43.954845,-0.910867,-1.000000
0.029948,0.740625,-4.007326,-43.956753,-0.920635,-1.000000
0.028148,0.737845,-4.036631,-29.304502,-0.925519,-1.000000
0.026348,0.735065,-4.109890,-73.259354,-0.930403,-1.000000
0.024548,0.732380,-4.153847,-43.956753,-0.915751,-1.000000
0.022748,0.729600,-4.227106,-73.259354,-0.915751,-1.000000
0.020948,0.726819,-4.285715,-58.609005,-0.910867,-1.000000
0.019148,0.724135,-4.315018,-29.302595,-0.920635,-1.000000
0.017348,0.721355,-4.388279,-73.261261,-0.925519,-1.000000
0.015548,0.718574,-4.432234,-43.954845,-0.915751,-1.000000
0.013748,0.714835,-4.490843,-58.609005,-0.920635,-1.000000
0.011948,0.711000,-4.520147,-29.304502,-0.930403,-1.000000
0.010148,0.707165,-4.578754,-58.607098,-0.940171,-1.000000
0.008348,0.703426,-4.593407,-14.652251,-0.945055,-1.000000
0.006548,0.699591,-4.652014,-58.607098,-0.930403,-1.000000
0.004748,0.695756,-4.681318,-29.304502,-0.930403,-1.000000
0.002948,0.692017,-4.739927,-58.609005,-0.935287,-1.000000
0.001148,0.688182,-4.798534,-58.607098,-0.920635,-1.000000
-0.000651,0.684347,-4.827839,-29.304502,-0.920635,-1.000000
-0.002451,0.680512,-4.871796,-43.956753,-0.915751,-1.000000
-0.004251,0.676773,-4.974360,-102.563850,-0.915751,-1.000000
-0.006051,0.672938,-5.032967,-58.607098,-0.920635,-1.000000
-0.007851,0.669103,-5.062271,-29.304502,-0.925519,-1.000000
-0.009651,0.665364,-5.106228,-43.956753,-0.925519,-1.000000
-0.011451,0.661529,-5.150183,-43.954845,-0.920635,-1.000000
-0.013251,0.657694,-5.194139,-43.956753,-0.935287,-1.000000
-0.015051,0.653955,-5.223444,-29.304502,-0.945055,-1.000000
-0.016851,0.650120,-5.252747,-29.302595,-0.930403,-1.000000
-0.018651,0.646285,-5.296703,-43.956753,-0.920635,-1.000000
-0.020451,0.642546,-5.355310,-58.607098,-0.925519,-1.000000
-0.022251,0.637657,-5.443224,-87.913506,-0.930403,-1.000000
-0.024051,0.632863,-5.487179,-43.954845,-0.915751,-1.000000
-0.025851,0.628069,-5.560440,-73.261261,-0.910867,-1.000000
-0.027651,0.623276,-5.589743,-29.302595,-0.920635,-1.000000
-0.029451,0.618482,-5.663004,-73.261261,-0.925519,-1.000000
-0.031251,0.613592,-5.721611,-58.607098,-0.925519,-1.000000
-0.033051,0.608799,-5.780220,-58.609005,-0.925519,-1.000000
-0.034851,0.604005,-5.809525,-29.304502,-0.940171,-1.000000
-0.036651,0.599211,-5.897436,-87.911598,-0.945055,-1.000000
-0.038451,0.594322,-5.985348,-87.911598,-0.945055,-1.000000
-0.040251,0.589528,-6.014652,-29.304502,-0.949939,-1.000000
-0.042051,0.584734,-6.029305,-14.652251,-0.935287,-1.000000
-0.043851,0.579941,-6.043957,-14.652251,-0.925519,-1.000000
-0.045651,0.575147,-6.102564,-58.607098,-0.925519,-1.000000
-0.047451,0.570257,-6.131868,-29.304502,-0.935287,-1.000000
-0.049251,0.565464,-6.131868,0.000000,-0.935287,-1.000000
-0.051051,0.560670,-6.190475,-58.607098,-0.930403,-1.000000
-0.052851,0.555876,-6.263737,-73.261261,-0.925519,-1.000000
-0.054651,0.551083,-6.307692,-43.954845,-0.915751,-1.000000
-0.056451,0.546193,-6.351648,-43.956753,-0.910867,-1.000000
-0.058251,0.540441,-6.380953,-29.304502,-0.910867,-1.000000
-0.060051,0.534592,-6.424908,-43.954845,-0.920635,-1.000000
-0.061851,0.528840,-6.468864,-43.956753,-0.925519,-1.000000
-0.063651,0.522992,-6.512821,-43.956753,-0.925519,-1.000000
-0.065451,0.517239,-6.527473,-14.652251,-0.940171,-1.000000
-0.067251,0.511391,-6.600733,-73.259354,-0.949939,-1.000000
-0.069051,0.505639,-6.600733,0.000000,-0.935287,-1.000000
-0.070851,0.499790,-6.644690,-43.956753,-0.925519,-1.000000
-0.072651,0.494038,-6.659340,-14.650344,-0.925519,-1.000000
-0.074451,0.488189,-6.732601,-73.261261,-0.920635,-1.000000
-0.076250,0.482437,-6.761906,-29.304502,-0.915751,-1.000000
-0.078050,0.476589,-6.791208,-29.302595,-0.930403,-1.000000
-0.079850,0.470836,-6.849817,-58.609005,-0.940171,-1.000000
-0.081650,0.464988,-6.893772,-43.954845,-0.940171,-1.000000
-0.083450,0.459236,-6.908424,-14.652251,-0.945055,-1.000000
-0.085250,0.453387,-6.952381,-43.956753,-0.949939,-1.000000
-0.087050,0.447635,-7.010988,-58.607098,-0.949939,-1.000000
-0.088850,0.441882,-7.054945,-43.956753,-0.954823,-1.000000
-0.090650,0.436034,-7.098902,-43.956753,-0.959707,-1.000000
-0.092450,0.430282,-7.113554,-14.652251,-0.954823,-1.000000
-0.094250,0.423571,-7.172161,-58.607098,-0.969475,-1.000000
-0.096050,0.416955,-7.216118,-43.956753,-0.974359,-1.000000
-0.097850,0.410244,-7.230770,-14.652251,-0.969475,-1.000000
-0.099650,0.403629,-7.260073,-29.302595,-0.974359,-1.000000
-0.101450,0.396918,-7.304029,-43.956753,-0.974359,-1.000000
-0.103250,0.390302,-7.347986,-43.956753,-0.964591,-1.000000
-0.105050,0.383591,-7.377289,-29.302595,-0.969475,-1.000000
-0.106850,0.376976,-7.465202,-87.913506,-0.974359,-1.000000
-0.108650,0.370361,-7.479853,-14.650344,-0.969475,-1.000000
-0.110450,0.363649,-7.494505,-14.652251,-0.974359,-1.000000
-0.112250,0.357034,-7.553114,-58.609005,-0.984127,-1.000000
-0.114050,0.350323,-7.582418,-29.304502,-0.974359,-1.000000
-0.115850,0.343708,-7.611721,-29.302595,-0.974359,-1.000000
-0.117650,0.336997,-7.655678,-43.956753,-0.969475,-1.000000
-0.119450,0.330381,-7.699635,-43.956753,-0.964591,-1.000000
-0.121250,0.323670,-7.743589,-43.954845,-0.969475,-1.000000
-0.123050,0.317055,-7.758242,-14.652251,-0.969475,-1.000000
-0.124850,0.310344,-7.816851,-58.609005,-0.959707,-1.000000
-0.126650,0.303728,-7.860806,-43.954845,-0.959707,-1.000000
-0.128450,0.297113,-7.875458,-14.652251,-0.945055,-1.000000
-0.130250,0.289635,-7.963369,-87.911598,-0.925519,-1.000000
-0.132050,0.282253,-7.963369,0.000000,-0.925519,-1.000000
-0.133850,0.274870,-8.065933,-102.563850,-0.905983,-1.000000
-0.135650,0.267392,-8.139194,-73.261261,-0.925519,-1.000000
-0.137450,0.260010,-8.139194,0.000000,-0.925519,-1.000000
-0.139250,0.252628,-8.212454,-73.259354,-0.925519,-1.000000
-0.141050,0.245149,-8.212454,0.000000,-0.925519,-1.000000
-0.142850,0.237767,-8.285715,-73.261261,-0.935287,-1.000000
-0.144650,0.230385,-8.373627,-87.911598,-0.920635,-1.000000
-0.146450,0.222907,-8.373627,0.000000,-0.920635,-1.000000
-0.148250,0.215524,-8.476191,-102.563850,-0.920635,-1.000000
-0.150050,0.208142,-8.520147,-43.956753,-0.930403,-1.000000
-0.151850,0.200760,-8.520147,0.000000,-0.930403,-1.000000
-0.153650,0.193282,-8.608059,-87.911598,-0.930403,-1.000000
-0.155450,0.185899,-8.608059,0.000000,-0.930403,-1.000000
-0.157249,0.178517,-8.710623,-102.563850,-0.920635,-1.000000
-0.159049,0.171039,-8.739927,-29.304502,-0.930403,-1.000000
-0.160849,0.163657,-8.739927,0.000000,-0.930403,-1.000000
-0.162649,0.156274,-8.769230,-29.302595,-0.940171,-1.000000
-0.164449,0.148892,-8.886446,-117.216103,-0.930403,-1.000000
-0.166249,0.140551,-8.886446,0.000000,-0.930403,-1.000000
-0.168049,0.132306,-8.915751,-29.304502,-0.920635,-1.000000
-0.169849,0.123965,-9.032967,-117.216103,-0.935287,-1.000000
-0.171649,0.115720,-9.032967,0.000000,-0.935287,-1.000000
-0.173449,0.107379,-9.062271,-29.304502,-0.925519,-1.000000
-0.175249,0.099134,-9.135530,-73.259354,-0.920635,-1.000000
-0.177049,0.090888,-9.179487,-43.956753,-0.915751,-1.000000
-0.178849,0.082547,-9.238094,-58.607098,-0.930403,-1.000000
-0.180649,0.074302,-9.282051,-43.956753,-0.930403,-1.000000
-0.182449,0.065961,-9.355310,-73.259354,-0.925519,-0.993315
-0.184249,0.057716,-9.443224,-87.913506,-0.945055,-0.967539
-0.186049,0.049375,-9.545788,-102.563850,-0.959707,-0.941370
-0.187849,0.041130,-9.560440,-14.652251,-0.949939,-0.915594
-0.189649,0.032885,-9.560440,0.000000,-0.949939,-0.889813
-0.191449,0.024544,-9.575092,-14.652251,-0.949939,-0.863644
-0.193249,0.016299,-9.575092,0.000000,-0.935287,-0.837868
-0.195049,0.008054,-9.589743,-14.650344,-0.915751,-0.812088
-0.196849,-0.000192,-9.619047,-29.304502,-0.876678,-0.786307
-0.198649,-0.008437,-9.619047,0.000000,-0.876678,-0.760526
-0.200449,-0.025982,-9.677656,-58.609005,-0.852259,-0.697082
-0.202249,-0.035186,-9.692308,-14.652251,-0.827839,-0.667883
-0.204049,-0.044389,-9.736263,-43.954845,-0.822955,-0.638267
-0.205849,-0.053593,-9.780220,-43.956753,-0.793651,-0.608652
-0.207649,-0.053593,-9.780220,0.000000,-0.778998,-0.616312
-0.209449,-0.072001,-9.824175,-43.954845,-0.764347,-0.548960
-0.211249,-0.081205,-9.853479,-29.304502,-0.725275,-0.519805
-0.213049,-0.090409,-9.853479,0.000000,-0.715507,-0.490189
-0.214849,-0.099613,-9.897436,-43.956753,-0.691087,-0.460574
-0.216649,-0.108817,-9.897436,0.000000,-0.661782,-0.430958
-0.218449,-0.118021,-9.941391,-43.954845,-0.642246,-0.401342
-0.220249,-0.127224,-9.941391,0.000000,-0.622710,-0.371727
-0.222049,-0.136428,-9.970695,-29.304502,-0.583638,-0.342111
-0.223849,-0.145632,-10.000000,-29.304502,-0.568987,-0.312495
-0.225649,-0.154836,-10.000000,0.000000,-0.549451,-0.282880
-0.227449,-0.164040,-10.014652,-14.652251,-0.515263,-0.253264
-0.229249,-0.173340,-10.029305,-14.652251,-0.495727,-0.223260
-0.231049,-0.182544,-10.014652,14.652251,-0.461538,-0.193650
-0.232848,-0.191747,-10.029305,-14.652251,-0.432235,-0.164034
-0.234648,-0.200951,-10.029305,0.000000,-0.398046,-0.134418
-0.236448,-0.210922,-10.014652,14.652251,-0.383394,-0.101696
-0.238248,-0.220797,-10.029305,-14.652251,-0.349206,-0.069401
-0.240048,-0.230768,-10.014652,14.652251,-0.329670,-0.036713
-0.241848,-0.240739,-10.029305,-14.652251,-0.310134,-0.004029
-0.243648,-0.250710,-10.029305,0.000000,-0.280830,0.028655
-0.245448,-0.260585,-10.014652,14.652251,-0.266178,0.060950
-0.247248,-0.270556,-10.014652,0.000000,-0.231990,0.093638
-0.249048,-0.280527,-10.000000,14.652251,-0.202686,0.126322
-0.250848,-0.290497,-9.970695,29.304502,-0.163614,0.159006
-0.252648,-0.300372,-9.941391,29.304502,-0.129426,0.191301
-0.254448,-0.310343,-9.941391,0.000000,-0.129426,0.223989
-0.256248,-0.320314,-9.970695,-29.304502,-0.119658,0.256673
-0.258048,-0.330285,-9.926741,43.954845,-0.095238,0.289356
-0.259848,-0.340256,-9.912088,14.652251,-0.056166,0.322040
-0.261648,-0.350131,-9.868132,43.956753,-0.046398,0.354335
-0.263448,-0.360102,-9.838827,29.304502,-0.017094,0.387024
-0.265248,-0.370073,-9.824175,14.652251,0.017094,0.419707
-0.267048,-0.380044,-9.809525,14.650344,0.041514,0.452391
-0.268848,-0.389919,-9.765568,43.956753,0.061050,0.484686
-0.270648,-0.399889,-9.736263,29.304502,0.080586,0.517375
-0.272448,-0.409956,-9.692308,43.954845,0.124542,0.550446
-0.274248,-0.420023,-9.663004,29.304502,0.144078,0.583514
